article_id,title,url,publisher,hostname,timestamp,category
489,"China Jan-Feb factory output up 8.6%, a five-year low",http://zeenews.india.com/business/news/international/china-jan-feb-factory-output-up-8-6-a-five-year-low_96109.html,Zee News,zeenews.india.com,1390000000000.0,0
1507,How Obamacare Impacts Small Business Transactions,http://www.huffingtonpost.com/av-sinensky/obamacare-small-business_b_4964649.html,Huffington Post,www.huffingtonpost.com,1400000000000.0,0
3474,Mortgage Apps Drop by Two Percent Over Last Week,http://nationalmortgageprofessional.com/news47546/mortgage-apps-drop-two-percent-over-last-week,National Mortgage Professional Magazine,nationalmortgageprofessional.com,1390000000000.0,0
4042,Toyota India unit shut down production after labour unrest,http://www.delhidailynews.com/news/Toyota-India-unit-shut-down-production-after-labour-unrest-1395032920/,Delhi Daily News,www.delhidailynews.com,1400000000000.0,0
1817,"Gold flat; Ukraine, weak Chinese export seen supporting",http://www.moneycontrol.com/news/commodities/gold-flat-ukraine-weak-chinese-export-seen-supporting_1052388.html,Moneycontrol.com,www.moneycontrol.com,1390000000000.0,0
2012,India Bullion: Down as strong US data weakens COMEX futures,http://freepressjournal.in/india-bullion-down-as-strong-us-data-weakens-comex-futures/,Free Press Journal,freepressjournal.in,1390000000000.0,0
2521,Sun Pharma stock tanks on USFDA ban,http://businesstoday.intoday.in/story/sun-pharma-stock-tanks-6.5percent-on-usfda-ban/1/204248.html,Business Today,businesstoday.intoday.in,1390000000000.0,0
1587,Administration proposal pushes for fewer health plan cancellations GOP ACA  ...,http://www.politico.com/politicopulse/0314/politicopulse13314.html,Politico,www.politico.com,1400000000000.0,0
3108,Stocks drift lower on disappointing data from China,http://www.pressherald.com/business/Stocks_drift_lower_on_disappointing_data_from_China_.html,Press Herald,www.pressherald.com,1390000000000.0,0
4297,More Bad Economic Data Out Of China,http://www.businessinsider.in/More-Bad-Economic-Data-Out-Of-China/articleshow/31939620.cms,Businessinsider India,www.businessinsider.in,1390000000000.0,0
1052,"World stocks, copper and oil fall after weak China exports",http://indianexpress.com/article/business/business-others/world-stocks-copper-and-oil-fall-after-weak-china-exports/,Indian Express,indianexpress.com,1390000000000.0,0
1818,U.S. stock futures likely to head lower,http://www.sltrib.com/sltrib/money/57670068-79/percent-futures-china-concerns.html.csp,Salt Lake Tribune,www.sltrib.com,1390000000000.0,0
1141,BB&T Bank Mortgage Rate Increases Thursday Mar 13,http://www.fidaily.com/bbt-bank-mortgage-rate-increases-thursday-mar-13/15372/roger-norton,Finance Daily,www.fidaily.com,1390000000000.0,0
4052,"Wall Street to digest weak China, Japan data",http://au.finance.yahoo.com/news/wall-street-digest-weak-china-095423085.html,Yahoo\!7 News,au.finance.yahoo.com,1390000000000.0,0
2473,Keep Amazon Prime at $79 for another year,http://www.cbsatlanta.com/story/24992423/keep-amazon-prime-at-79-for-another-year,WGCL Atlanta,www.cbsatlanta.com,1400000000000.0,0
2837,Colorado's first statewide recreational marijuana sales tax results expected this  ...,http://www.greenfieldreporter.com/view/story/06503a8d83074fdd93c44632c1e85737/CO--Marijuana-Taxes,Greenfield Daily Reporter,www.greenfieldreporter.com,1390000000000.0,0
3162,"Disappointing China exports halt world stocks, hammer commodities",http://www.business-standard.com/article/reuters/disappointing-china-exports-halt-world-stocks-hammer-commodities-114031000592_1.html,Business Standard,www.business-standard.com,1390000000000.0,0
1064,"Shares capped by Chinese data, Ukrainian worries linger",http://www.bdlive.co.za/markets/2014/03/13/shares-capped-by-chinese-data-ukrainian-worries-linger,BDlive,www.bdlive.co.za,1390000000000.0,0
3230,"Italy's UniCredit in stunning $21B loss, plans turnaround",http://www.stltoday.com/business/local/italy-s-unicredit-in-stunning-b-loss-plans-turnaround/article_869abd2d-63e4-5654-a5fc-8153220bd5a3.html,STLtoday.com,www.stltoday.com,1390000000000.0,0
2295,Gazprom warns Ukraine of gas export cut at USD 1.89 billion,http://www.steelguru.com/international_news/Gazprom_warns_Ukraine_of_gas_export_cut_at_USD_189_billion/334513.html,SteelGuru,www.steelguru.com,1390000000000.0,0
2496,PNC Bank Leads TD Bank with Lower Mortgage Rates Today (March 13),http://www.highlightpress.com/pnc-bank-leads-td-bank-with-lower-mortgage-rates-today-march-13/12515/ckelly,Highlight Press,www.highlightpress.com,1390000000000.0,0
3904,Sbarro declares bankruptcy,http://www.dailyfreeman.com/general-news/20140310/sbarro-declares-bankruptcy,Kingston Daily Freeman,www.dailyfreeman.com,1390000000000.0,0
152,Stocks Struggle Ahead on Wednesday,http://www.wallstreetsectorselector.com/2014/03/stocks-struggle-ahead-wednesday/,Wall Street Sector Selector,www.wallstreetsectorselector.com,1390000000000.0,0
4130,BB&T Bank Mortgage Interest Rates Edge Down Mar 12,http://www.modernreaders.com/bbt-bank-mortgage-interest-rates-edge-down-mar-12/3546/stephen-smith,Modern Readers,www.modernreaders.com,1390000000000.0,0
774,Pizza chain Sbarro has filed for bankruptcy,http://www.staradvertiser.com/news/breaking/20140310_Pizza_chain_Sbarro_has_filed_for_bankruptcy.html\?id=249300521,Honolulu Star-Advertiser,www.staradvertiser.com,1390000000000.0,0
3292,Big drop in Chinese exports fuels fears,http://economictimes.indiatimes.com/news/international/business/big-drop-in-chinese-exports-fuels-fears/articleshow/31763429.cms,Economic Times,economictimes.indiatimes.com,1390000000000.0,0
420,Public transit systems in Ky. see ridership losses,http://www.sfgate.com/news/article/Public-transit-systems-in-Ky-see-ridership-losses-5304082.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,0
4121,More economic indicators show slowing growth in China,http://www.ecns.cn/business/2014/03-13/104787.shtml,ecns,www.ecns.cn,1390000000000.0,0
3702,Mt. Gox Users Now Able to Login and Check Wallet Balances,http://www.slyck.com/story2353_Mt_Gox_Users_Now_Able_to_Login_and_Check_Wallet_Balances_,Slyck,www.slyck.com,1400000000000.0,0
515,Talks on Alibaba to Kick off IPO in US,http://english.cri.cn/7146/2014/03/17/2702s817802.htm,CRIENGLISH.com,english.cri.cn,1400000000000.0,0
1102,Stocks slip slightly,http://www.hartfordbusiness.com/article/20140310/NEWS02/303109977,Hartford Business,www.hartfordbusiness.com,1390000000000.0,0
1252,Sbarro files for chapter 11 bankruptcy again,http://niles.suntimes.com/news/business/sbarro_files_for_chapter_11_bankruptcy_again-NIL-03102014:article,Niles Herald-Spectator,niles.suntimes.com,1390000000000.0,0
422,"Fannie, Freddie shares sink on overhaul plans",http://www.usatoday.com/story/money/business/2014/03/11/fannie-mae-freddie-mac-housing-mortgage-reform/6303817/,USA TODAY,www.usatoday.com,1390000000000.0,0
3036,McDonald's posts weak February sales results,http://www.proactiveinvestors.com/companies/news/52649/mcdonalds-posts-weak-february-sales-results-52649.html,Proactive Investors USA \& Canada,www.proactiveinvestors.com,1390000000000.0,0
2770,Euro-Zone Inflation Rate Revised Down,http://www.nasdaq.com/article/eurozone-inflation-rate-revised-down-20140317-00068,NASDAQ,www.nasdaq.com,1400000000000.0,0
3339,The BoE's sharp shock to monetary illusions,http://www.businessspectator.com.au/article/2014/3/18/economy/boes-sharp-shock-monetary-illusions,Business Spectator,www.businessspectator.com.au,1400000000000.0,0
1348,Stocks move lower on discouraging news from Asia,http://siouxcityjournal.com/business/stocks-move-lower-on-discouraging-news-from-asia/article_d4d7f067-c563-555e-9187-bddcb279da5e.html,Sioux City Journal,siouxcityjournal.com,1390000000000.0,0
4256,"Asian stocks tumble on weak China, Japan data",http://www.ivpressonline.com/news/apgeneral/asian-stocks-tumble-on-weak-china-japan-data/article_60aafd36-b3b3-541f-9c93-4255c2fcebb6.html,Imperial Valley Press,www.ivpressonline.com,1390000000000.0,0
2434,Pimco: Inflation Jury Should Decide How Much Slack Is in US Economy,http://www.minyanville.com/business-news/the-economy/articles/How-Much-Slack-US-Economy-Inflation/3/11/2014/id/54115,Minyanville.com,www.minyanville.com,1400000000000.0,0
333,EU aims for deal on tackling failing banks,http://main.omanobserver.om/\?p=63376,Oman Daily Observer,main.omanobserver.om,1390000000000.0,0
4321,General Motors Company (NASDAQ:GM) Share Prices Suffer As Highway  ...,http://basicsmedia.com/general-motors-company-nasdaqgm-share-prices-suffer-as-highway-regulators-initiate-probe-8888,BasicsMedia,basicsmedia.com,1390000000000.0,0
1295,OBAMA ADMINISTRATION REFUSES TO TELL HOW MANY HAVE ACTUALLY  ...,http://www.libertynewsonline.com/article_301_35071.php,Liberty News On Line,www.libertynewsonline.com,1400000000000.0,0
3630,Fed seen hiking US rates in 2nd half of 2015 as jobless rate falls,http://www.iii.co.uk/news-opinion/reuters/news/153237,Interactive Investor,www.iii.co.uk,1400000000000.0,0
2983,China's aluminium imports fall 13% in February,http://www.metalbulletin.com/Article/3317368/Base-metals/Chinas-aluminium-imports-fall-13-in-February.html,Metalbulletin.com \(subscription\),www.metalbulletin.com,1390000000000.0,0
1695,US STOCKS SNAPSHOT-Wall St opens lower after S&P's record close,http://in.reuters.com/article/2014/03/10/markets-usa-stocks-open-idINZXN0R4D0520140310,Reuters,in.reuters.com,1390000000000.0,0
4317,Quiznos Files For Bankruptcy,http://laredosun.us/\?p=3192,Laredo Sun,laredosun.us,1400000000000.0,0
948,U.S. Consumer Inflation Muted Despite Food Price Spike,http://www.jamestownsun.com/content/us-consumer-inflation-muted-despite-food-price-spike,Jamestown Sun,www.jamestownsun.com,1400000000000.0,0
4165,Quiznos sandwich chain files pre-packaged bankruptcy,http://www.upi.com/Business_News/2014/03/15/Quiznos-sandwich-chain-files-pre-packaged-bankruptcy/UPI-47391394899498/,UPI.com,www.upi.com,1400000000000.0,0
3650,"Chrysler Recalls 25000 Vehicles, Loosening Russia's Energy Grip, Fyffes to  ...",http://spendmatters.com/2014/03/10/chrysler-recalls-25000-vehicles-loosening-russias-energy-grip-fyffes-merge-chiquita/,Spend Matters,spendmatters.com,1390000000000.0,0
1310,Money to Burn,http://www.myhighplains.com/story/d/story/money-to-burn/28643/IXtbdeE7-kyEfuQ4ahQXVw,MyHighPlains,www.myhighplains.com,1390000000000.0,0
3842,"US stocks dip on weak Asian data, Ukraine",http://www.brecorder.com/markets/equity/americas/161668-us-stocks-dip-on-weak-asian-data-ukraine.html,Business Recorder,www.brecorder.com,1390000000000.0,0
223,Stocks lower on discouraging news from Asia,http://southtownstar.suntimes.com/business/26109407-420/stocks-lower-on-discouraging-news-from-asia.html,SouthtownStar,southtownstar.suntimes.com,1390000000000.0,0
3811,HLF Stock: Run From Herbalife (And Consider Ditching Other MLMs),http://investorplace.com/2014/03/hlf-stock-herbalife-mlm/,Investorplace.com,investorplace.com,1390000000000.0,0
777,FTC Hits Herbalife with Civil Investigative Demand,http://www.foxbusiness.com/industries/2014/03/12/gasparino-ftc-hits-herbalife-with-civil-investigation-demand/,Fox Business,www.foxbusiness.com,1390000000000.0,0
1465,Herbalife says US FTC opens inquiry; shares fall,http://au.news.yahoo.com/world/a/21950425/herbalife-says-u-s-ftc-opens-inquiry-shares-fall/,The West Australian,au.news.yahoo.com,1390000000000.0,0
3024,"World stocks, copper, oil decline after weak China export data",http://in.reuters.com/article/2014/03/10/us-markets-global-idINBRE96S00E20140310,Reuters India,in.reuters.com,1390000000000.0,0
1925,"A Week After Mt. Gox Collapse, Japan Struggles to Understand Bitcoin",http://www.moneynews.com/Markets/bitcoin-digital-currency-mt-gox-japan/2014/03/07/id/556606,Moneynews,www.moneynews.com,1390000000000.0,0
4094,Yuan's trading band eased despite slowdown,http://the-japan-news.com/news/article/0001125855,The Japan News,the-japan-news.com,1400000000000.0,0
1415,Chaori to Sell Solar Farms to Repay Bondholders After Default,http://www.bloomberg.com/news/2014-03-10/chaori-to-sell-solar-farms-to-repay-bondholders-after-default.html,Bloomberg,www.bloomberg.com,1390000000000.0,0
3876,"Gold, silver fall on good US jobs data",http://www.skynews.com.au/businessnews/article.aspx\?id=956930,Sky News Australia,www.skynews.com.au,1390000000000.0,0
1125,LA-Based Herbalife Faces FTC Inquiry,http://losangeles.cbslocal.com/2014/03/12/la-based-herbalife-faces-ftc-inquiry/,CBS Local,losangeles.cbslocal.com,1390000000000.0,0
2525,Sector Update: Consumer Shares Mixed Pre-Market; Bon-Ton Drops 6% as CEO  ...,http://www.nasdaq.com/article/sector-update-consumer-shares-mixed-premarket-bonton-drops-6-as-ceo-plans-exit-cm334091,NASDAQ,www.nasdaq.com,1390000000000.0,0
3551,Bank of England in shake-up after rate manipulation criticism,http://www.bbc.co.uk/news/business-26523995,BBC News,www.bbc.co.uk,1390000000000.0,0
1494,US stocks open lower on weak Asian data,http://www.tradingroom.com.au/apps/view_breaking_news_article.ac\?page=/data/news_research/published/2014/3/70/catf_140311_005600_8833.html,Trading Room,www.tradingroom.com.au,1390000000000.0,0
1228,"PRECIOUS-Gold firm on fund inflows; China, Ukraine worries support",http://in.reuters.com/article/2014/03/11/markets-precious-idINL3N0M80XF20140311,Reuters,in.reuters.com,1390000000000.0,0
8,Ukraine Crisis: LNG Stocks in Focus - Analyst Blog,http://www.nasdaq.com/article/ukraine-crisis-lng-stocks-in-focus-analyst-blog-cm333894,NASDAQ,www.nasdaq.com,1390000000000.0,0
3209,China Premier Li downplays debt risks,http://www.business-standard.com/article/international/china-premier-li-downplays-debt-risks-114031300124_1.html,Business Standard,www.business-standard.com,1390000000000.0,0
2939,"Week Ahead: Markets On Edge Over Russia, Yellen, Fitch",http://www.forbes.com/sites/markmcsherry/2014/03/16/week-ahead-markets-on-edge-over-russia-yellen-fitch/,Forbes,www.forbes.com,1400000000000.0,0
1866,American dropped 14000 Feb. flights due to storms,http://baytownsun.com/texas_ap/article_33f46466-ede9-523b-98a0-f0f102fb19b7.html,The Baytown Sun,baytownsun.com,1390000000000.0,0
2923,"Despite big jump in food prices, inflation remained tame last month","http://www.latimes.com/business/money/la-fi-mo-consumer-price-index-cpi-inflation-federal-reserve-20140318,0,7900229.story",Los Angeles Times,www.latimes.com,1400000000000.0,0
4062,HK: Shares in biggest loss in 5 weeks after anemic China data,http://www.businesstimes.com.sg/breaking-news/stock-markets/hk-shares-biggest-loss-5-weeks-after-anemic-china-data-20140310,Business Times \(subscription\),www.businesstimes.com.sg,1390000000000.0,0
237,UPDATE 2-EU deals blow to two big Russian gas pipeline projects,http://www.reuters.com/article/2014/03/10/ukraine-oettinger-pipeline-idUSL6N0M71V020140310,Reuters,www.reuters.com,1390000000000.0,0
4193,Wall Street little changed amid concerns about Ukraine,http://news.xinhuanet.com/english/business/2014-03/13/c_126259155.htm,Xinhua,news.xinhuanet.com,1390000000000.0,0
1518,US Stocks Fall as Commodity Shares Lead Drop on China,http://www.businessweek.com/news/2014-03-10/u-dot-s-dot-stock-index-futures-are-little-changed-after-s-and-p-500-record,Businessweek,www.businessweek.com,1390000000000.0,0
2951,"JetBlue airplanes at their gates at John F. Kennedy Airport in New York, Nov. 27  ...",http://www.montrealgazette.com/business/American+Airlines+JetBlue+ending+interline+sales+agreement/9599875/story.html,Montreal Gazette,www.montrealgazette.com,1390000000000.0,0
1628,HK stocks close 1.75 pct lower,http://www.shanghaidaily.com/article/article_xinhua.aspx\?id=205712,Shanghai Daily \(subscription\),www.shanghaidaily.com,1390000000000.0,0
1811,Grand Central: Fed Links Low Rates to ?€?Persistent Headwinds?€? in Economy,http://blogs.wsj.com/economics/2014/03/17/grand-central-the-persistence-of-persistent-headwinds-in-the-economy/,Wall Street Journal \(blog\),blogs.wsj.com,1400000000000.0,0
1870,Jan.-Feb. home sales down 5 pct,http://news.xinhuanet.com/english/china/2014-03/13/c_133184048.htm,Xinhua,news.xinhuanet.com,1390000000000.0,0
1559,"Herbalife faces US inquiry, shares plunge",http://www.cbsnews.com/news/herbalife-facing-us-inquiry-shares-plunge/,CBS News,www.cbsnews.com,1390000000000.0,0
3803,Oil Falls as China Signals Demand Concerns,http://www.nasdaq.com/article/oil-falls-as-china-signals-demand-concerns-20140310-00614,NASDAQ,www.nasdaq.com,1390000000000.0,0
2381,Toyota Suspends Output at India Plants on Wage Impasse,http://www.bloomberg.com/news/2014-03-17/toyota-suspends-output-at-india-plants-on-wage-impasse.html,Bloomberg,www.bloomberg.com,1400000000000.0,0
4305,Stocks May Come Under Pressure On Disappointing Chinese Data - U.S.  ...,http://www.rttnews.com/2283378/stocks-may-come-under-pressure-on-disappointing-chinese-data-u-s-commentary.aspx\?type=ts,RTT News,www.rttnews.com,1390000000000.0,0
3889,GBP/USD dips as Carney sees room for to keep policy loose,http://www.nasdaq.com/article/gbpusd-dips-as-carney-sees-room-for-to-keep-policy-loose-cm334256,NASDAQ,www.nasdaq.com,1390000000000.0,0
2087,Chrysler recalls SUVs to fix brake pedal problem,http://www.wusa9.com/story/money/consumer/2014/03/11/chrysler-recall-jeep-grand-cherokee-dodge-durango-suv-brake-pedal-problem/6289239/,W\*USA 9,www.wusa9.com,1390000000000.0,0
1225,Euro-zone inflation rate revised down to 0.7%,http://www.marketwatch.com/story/euro-zone-inflation-rate-revised-down-to-07-2014-03-17,MarketWatch,www.marketwatch.com,1400000000000.0,0
2115,"World stocks, copper and oil hit by weak China exports",http://www.bdlive.co.za/markets/2014/03/10/world-stocks-copper-and-oil-hit-by-weak-china-exports,BDlive,www.bdlive.co.za,1390000000000.0,0
4096,Denve-based Quiznos files for Chapter 11 bankruptcy protection,http://www.sltrib.com/sltrib/money/57682304-79/quiznos-bankruptcy-chapter-protection.html.csp,Salt Lake Tribune,www.sltrib.com,1400000000000.0,0
276,J.C. Penney Shares Rally as Citi Ups Retailer to 'Buy',http://www.foxbusiness.com/industries/2014/03/11/jc-penney-shares-rally-as-citi-ups-retailer-to-buy/,Fox Business,www.foxbusiness.com,1390000000000.0,0
1602,Everyone's Talking About The High-Frequency Trading Firm That Just Had 1  ...,http://www.businessinsider.in/Everyones-Talking-About-The-High-Frequency-Trading-Firm-That-Just-Had-1-Day-Of-Trading-Losses-In-1238-Days/articleshow/31849923.cms,Businessinsider India,www.businessinsider.in,1390000000000.0,0
1840,$A lower as Ukraine tensions increase,http://au.news.yahoo.com/thewest/business/a/21897680/a-lower-as-ukraine-tensions-increase/,The West Australian,au.news.yahoo.com,1390000000000.0,0
248,US stocks dip on weak data from China,http://www.theage.com.au/business/markets/us-stocks-dip-on-weak-data-from-china-20140311-34igk.html,The Age,www.theage.com.au,1390000000000.0,0
227,"Dick's Sporting Goods Posts Mixed Results, Offers Weak Forecast",http://247wallst.com/retail/2014/03/11/dicks-sporting-goods-posts-mixed-results-offers-weak-forecast/,24\/7 Wall St.,247wallst.com,1390000000000.0,0
3558,McDonald's February Sales Slip on US Weakness,http://www.foxbusiness.com/industries/2014/03/10/mcdonalds-global-comp-sales-dip-03-in-february/,Fox Business,www.foxbusiness.com,1390000000000.0,0
1393,China Yuan Falls to Lowest Since April After PBOC Widens Trading Band,http://online.wsj.com/article/BT-CO-20140317-702454.html,Wall Street Journal,online.wsj.com,1400000000000.0,0
2196,Bitcoin exchange Mt. Gox files for bankruptcy in the US,http://www.engadget.com/2014/03/10/mt-gox-us-bankruptcy/,Engadget,www.engadget.com,1390000000000.0,0
593,Carney Pushes Low-Rate Message as Weale Dissents on Slack,http://www.bloomberg.com/news/2014-03-11/carney-pushes-low-rate-message-as-weale-dissents-on-slack.html,Bloomberg,www.bloomberg.com,1390000000000.0,0
2881,Sbarro pizza chain files for Chapter 11,http://www.nydailynews.com/new-york/sbarro-pizza-chain-files-chapter-11-article-1.1716542,New York Daily News,www.nydailynews.com,1390000000000.0,0
3437,MARKET SNAPSHOT: U.S. Stocks Edge Lower In Choppy Trading,http://www.nasdaq.com/article/market-snapshot-us-stocks-edge-lower-in-choppy-trading-20140311-00819,NASDAQ,www.nasdaq.com,1390000000000.0,0
3212,Mt Gox fielded MASSIVE DDOS attack before collapse,http://www.theregister.co.uk/2014/03/10/mt_gox_fielded_massive_ddos_attack_before_collapse/,Register,www.theregister.co.uk,1390000000000.0,0
3068,Stocks end slightly lower on China growth worries - Live5News.com | Charleston  ...,http://www.live5news.com/story/24930784/stocks-slip-on-discouraging-news-from-asia,Live 5 News,www.live5news.com,1390000000000.0,0
2389,Euro zone inflation drops back to lowest ever level in February,http://in.reuters.com/article/2014/03/17/us-eurozone-inflation-idINBREA2G0H220140317,Reuters,in.reuters.com,1400000000000.0,0
3807,RBS might be forced out of an independent Scotland,http://dundee.stv.tv/84421/,STV Dundee,dundee.stv.tv,1390000000000.0,0
